Longitude,Latitude,Elevation (m),Altitude (m),Clutter height (m),Distance (m),PathLoss(db),PathLoss_binned
0.9424101341293749,0.5931806098883499,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.19540229885057472,151,5.0
0.9424254026199606,0.5922200978315004,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.1962864721485411,151,5.0
0.9424408151529633,0.5912595857747647,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.1971706454465075,151,5.0
0.9437527530096759,0.5903104944080724,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.1971706454465075,155,6.0
0.9437681655426786,0.5893499823512229,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.19805481874447392,155,6.0
0.9437835780757382,0.5883894702944872,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.1989389920424403,155,6.0
0.9438142590993834,0.586468446180902,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.20070733863837312,153,6.0
0.9438296716323862,0.5855080408596223,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.20159151193633953,151,5.0
0.9438759092313944,0.5826265046893013,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.20424403183023873,151,5.0
0.9438913217643972,0.5816659926324519,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.20512820512820512,151,5.0
0.9452185281116954,0.5797563892090238,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.20689655172413793,151,5.0
0.9452647657107605,0.5768749597741589,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.20954907161803712,147,3.0
0.945295590776766,0.57495393566046,0.7000000000000002,0.7142857142857135,0.16666666666666669,0.21131741821396993,142,1.0
0.9453110033098255,0.573993423603838,0.7000000000000002,0.7142857142857135,0.16666666666666669,0.21220159151193635,142,1.0
0.9466536221901265,0.5711233081235605,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.21485411140583555,146,2.0
0.946684447256132,0.5692023907453176,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.21573828470380194,145,2.0
0.9466998597891347,0.5682418786885819,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.21662245800176835,150,5.0
0.9467306848551971,0.5663208545749967,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.21839080459770116,150,5.0
0.9467615099212026,0.5643998304615252,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22015915119363394,150,5.0
0.948073303735498,0.5634507390947192,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22104332449160036,150,5.0
0.9481041288015035,0.5615298217167037,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22281167108753316,148,4.0
0.9481195413345063,0.5605693096598543,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22369584438549955,148,4.0
0.9481503664005118,0.5586482855462691,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22546419098143236,149,4.0
0.9481657789335145,0.5576877734895334,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22634836427939875,155,6.0
0.9481811914665741,0.5567272614326839,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22723253757736517,155,6.0
0.9481966039995768,0.5557667493759482,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22811671087533156,155,6.0
0.9482120165325796,0.5548063440545548,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22900088417329797,150,5.0
0.9495083978139292,0.5548176580092559,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.22900088417329797,150,5.0
0.9495392228799346,0.552896740631013,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23076923076923078,150,5.0
0.9495546354129374,0.551936228574391,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23165340406719717,147,3.0
0.9495700479459401,0.5509757165175415,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23253757736516356,147,3.0
0.9495854604789429,0.5500152044606921,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23342175066312998,146,2.0
0.9496007289695854,0.5490546924039563,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23430592396109637,146,2.0
0.9496161415025881,0.5480941803472206,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23519009725906279,146,2.0
0.9496315540355909,0.5471336682903711,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23607427055702918,143,1.0
0.9496469665685936,0.5461732629690914,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23695844385499557,143,1.0
0.9496623791015963,0.545212750912242,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.23784261715296198,152,5.0
0.9496932041676587,0.5432917267987705,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2396109637488948,152,5.0
0.9497086167006614,0.542331214741921,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.24049513704686118,148,4.0
0.9510358230479596,0.540421611318493,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.242263483642794,148,4.0
0.9510512355809624,0.5394610992616435,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.24314765694076038,143,1.0
0.9510820606470247,0.5375401818835144,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.24491600353669318,143,1.0
0.9510974731800275,0.5365796698267786,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2458001768346596,148,4.0
0.951128298246033,0.5346586457131934,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2475685234305924,148,4.0
0.9524709171263908,0.531788530232916,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2493368700265252,147,3.0
0.952517154725399,0.528907100798051,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.25198938992042436,147,3.0
0.9525633923244072,0.5260255646277301,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.25464190981432355,144,1.0
0.9538905986717054,0.5241159612041884,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2564102564102564,142,1.0
0.9539060112047082,0.5231554491474526,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2572944297082228,142,1.0
0.9539368362708274,0.5212345317693234,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.2590627763041556,147,3.0
0.9539522488038301,0.520274019712474,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.259946949602122,144,1.0
0.9539829298274185,0.5183529955990025,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2617152961980548,144,1.0
0.9539983423604781,0.5173924835421531,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2625994694960212,144,1.0
0.9553256927501366,0.515482880118725,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.264367816091954,144,1.0
0.955340961240779,0.5145224747973316,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2652519893899204,147,3.0
0.9553563737737818,0.5135619627405958,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2661361626878868,147,3.0
0.9553717863068414,0.5126014506838601,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2670203359858532,147,3.0
0.9554180239058496,0.5097199145135392,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2696728558797524,142,1.0
0.9567298177201451,0.5087708231467332,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2705570291777188,148,4.0
0.9567452302531478,0.5078103110899974,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2714412024756852,148,4.0
0.9567606427861506,0.5068499057687177,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2723253757736516,147,3.0
0.9567914678521561,0.5049288816550188,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2740937223695844,147,3.0
0.9568222929181616,0.5030078575415473,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.27586206896551724,150,5.0
0.9568377054511643,0.5020473454846979,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2767462422634836,153,6.0
0.9581649117985194,0.5001377420612698,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.27851458885941643,153,6.0
0.958180324331579,0.4991772300044204,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2793987621573828,147,3.0
0.9581957368645817,0.49821682468302697,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.2802829354553492,147,3.0
0.9582111493975844,0.4972563126264049,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.28116710875331563,148,4.0
0.9582419744635899,0.49533528851270603,1.0,0.7142857142857135,0.16666666666666669,0.2829354553492484,148,4.0
0.9595691808108882,0.493425685089278,1.0,0.7142857142857135,0.16666666666666669,0.2838196286472148,142,1.0
0.9595845933438909,0.49246517303242854,1.0,0.7142857142857135,0.16666666666666669,0.28470380194518125,147,3.0
0.9596000058768936,0.4915046609758065,1.0,0.7142857142857135,0.16666666666666669,0.2855879752431476,147,3.0
0.9596154184099532,0.49054425565441306,1.0,0.7142857142857135,0.16666666666666669,0.286472148541114,155,6.0
0.9596462434759587,0.4886232315408279,1.0,0.7142857142857135,0.16666666666666669,0.2882404951370468,155,6.0
0.959676924499604,0.4867022074272427,1.0,0.7142857142857135,0.16666666666666669,0.29000884173297964,147,3.0
0.9596923370326067,0.48574169537050693,1.0,0.7142857142857135,0.16666666666666669,0.29089301503094606,149,4.0
0.9597077495656094,0.4847811833136575,1.0,0.7142857142857135,0.16666666666666669,0.2917771883289124,149,4.0
0.9597231620986122,0.48382067125692174,1.0,0.7142857142857135,0.16666666666666669,0.29266136162687884,151,5.0
0.9584576058833818,0.48188833318874913,1.0,0.7142857142857135,0.16666666666666669,0.2944297082228116,149,4.0
0.9584728743739674,0.4809278211318997,1.0,0.7142857142857135,0.16666666666666669,0.29531388152077803,152,5.0
0.958488286907027,0.47996730907505025,1.0,0.7142857142857135,0.16666666666666669,0.29619805481874445,153,6.0
0.9585036994400298,0.4790067970184282,1.0,0.7142857142857135,0.16666666666666669,0.29708222811671087,153,6.0
0.9572227306917398,0.4780348642715353,1.0,0.7142857142857135,0.16666666666666669,0.29885057471264365,154,6.0
0.9559416179010896,0.47706303825998475,1.0,0.7142857142857135,0.16666666666666669,0.29973474801061006,154,6.0
0.9559570304341491,0.476102526203249,1.0,0.7142857142857135,0.16666666666666669,0.3006189213085764,154,6.0
0.9546606491527996,0.47609110551309186,1.0,0.7142857142857135,0.16666666666666669,0.3006189213085764,127,0.0
0.9546760616858023,0.4751305934564698,1.0,0.7142857142857135,0.16666666666666669,0.30150309460654284,127,0.0
0.9533795363621493,0.47511917276631266,1.0,0.7142857142857135,0.16666666666666669,0.30150309460654284,130,0.0
0.9520831550808566,0.4751077520762692,1.0,0.7142857142857135,0.16666666666666669,0.30150309460654284,127,0.0
0.9520985676138594,0.47414724001941977,1.0,0.7142857142857135,0.16666666666666669,0.30238726790450926,127,0.0
0.9508021863326235,0.4741358193293763,1.0,0.7142857142857135,0.16666666666666669,0.30238726790450926,127,0.0
0.9495056610089705,0.4741245053746752,1.0,0.7142857142857135,0.16666666666666669,0.30238726790450926,127,0.0
0.9482092797276778,0.47411308468463176,1.0,0.7142857142857135,0.16666666666666669,0.30238726790450926,141,1.0
0.9469127544040248,0.4741016639945883,1.0,0.7142857142857135,0.16666666666666669,0.30238726790450926,138,0.0
0.9456163731227321,0.47409024330443117,1.0,0.7142857142857135,0.16666666666666669,0.3032714412024757,132,0.0
0.9443199918414393,0.4740788226143877,1.0,0.7142857142857135,0.16666666666666669,0.3032714412024757,132,0.0
0.9430234665177863,0.47406740192434427,1.0,0.7142857142857135,0.16666666666666669,0.3032714412024757,130,0.0
0.9417270852364936,0.47405598123418713,1.0,0.7142857142857135,0.16666666666666669,0.3032714412024757,130,0.0
0.9404305599128406,0.4740445605441437,1.0,0.7142857142857135,0.16666666666666669,0.3032714412024757,130,0.0
0.9391187660984883,0.4749936519107223,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,133,0.0
0.9378223848171956,0.47498223122067884,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,133,0.0
0.9352294782123067,0.47495938984047825,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.3032714412024757,134,0.0
0.9326211590743583,0.47589716725258313,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,132,0.0
0.9313247777930656,0.4758857465625397,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,136,0.0
0.9300282524694126,0.47587432587249623,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,136,0.0
0.9287318711881198,0.4758629051823391,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.3032714412024757,146,2.0
0.9261389645831173,0.4758400638021385,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.3032714412024757,146,2.0
0.9248271707688218,0.4767891551688308,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,148,4.0
0.9235307894875291,0.47677773447878735,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.30238726790450926,148,4.0
0.9222342641638761,0.4767663137886302,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.3032714412024757,144,1.0
0.9196413575589304,0.4767434724085433,0.9000000000000004,0.7142857142857135,0.16666666666666669,0.3032714412024757,144,1.0
0.9170331824633422,0.47768114308519216,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30238726790450926,150,5.0
0.9157366571396892,0.47766982913049105,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.3032714412024757,140,0.0
0.9144402758583965,0.4776584084404476,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.3032714412024757,140,0.0
0.9131438945771038,0.47764698775029046,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.3032714412024757,140,0.0
0.910550987972158,0.4776241463700899,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.3032714412024757,141,1.0
0.9092544626485051,0.4776127256800464,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30415561450044204,145,2.0
0.9079580813672123,0.4776013049898893,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30415561450044204,145,2.0
0.9066462875529169,0.4785503963565816,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.3032714412024757,145,2.0
0.9040533809479143,0.4785275549764947,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.3032714412024757,146,2.0
0.9027569996666784,0.47851613428633755,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30415561450044204,149,4.0
0.9001640930617327,0.4784933996417067,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30415561450044204,149,4.0
0.8975557739237843,0.47943107031824184,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30415561450044204,150,5.0
0.8962593926424915,0.4794196496280847,0.8000000000000007,0.7142857142857135,0.16666666666666669,0.30415561450044204,153,6.0
0.8936664860375458,0.4793968082479978,0.7000000000000002,0.7142857142857135,0.16666666666666669,0.30415561450044204,153,6.0
0.8910581668995405,0.48033447892464665,0.7000000000000002,0.7142857142857135,0.16666666666666669,0.30415561450044204,153,6.0
0.8884652602945948,0.48031163754444606,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30415561450044204,152,5.0
0.8871688790133021,0.4803002168544026,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30503978779840846,155,6.0
0.8845605598753536,0.48123788753093777,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30415561450044204,155,6.0
0.8832641785941178,0.48122646684078063,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30503978779840846,153,6.0
0.881967797312825,0.4812150461507372,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30503978779840846,153,6.0
0.880671271989172,0.48120362546069373,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30503978779840846,153,6.0
0.8793748907078225,0.4811923115059926,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30503978779840846,153,6.0
0.8780783653841695,0.48118089081594917,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.3059239610963749,153,6.0
0.8767819841028768,0.4811694701259057,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.3059239610963749,153,6.0
0.875485602821584,0.4811580494357486,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.3059239610963749,153,6.0
0.8741890774979311,0.48114662874570513,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30680813439434124,150,5.0
0.8728926962166383,0.4811352080556617,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30680813439434124,150,5.0
0.8702997896117495,0.4811123666754611,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30680813439434124,151,5.0
0.8690034083304568,0.48110094598530395,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30769230769230765,151,5.0
0.8677068830068038,0.4810895252952605,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30769230769230765,151,5.0
0.8664105017254542,0.48107810460521705,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30769230769230765,151,5.0
0.8625212138392158,0.48104394927042904,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.30857648099027407,131,0.0
0.8612246885155628,0.4810325285802719,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.3094606542882405,128,0.0
0.85992830723427,0.48102110789022845,0.7000000000000002,0.5714285714285712,0.16666666666666669,0.3094606542882405,128,0.0
0.8573354006293243,0.48099826651002786,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31034482758620685,131,0.0
0.8560390193480885,0.4809868458199844,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31034482758620685,145,2.0
0.8547426380667389,0.48097542512982727,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31034482758620685,141,1.0
0.8534461127431427,0.48096400443967013,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31122900088417327,141,1.0
0.8521497314617932,0.4809525837496267,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31122900088417327,142,1.0
0.8508532061381402,0.48094116305958323,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31122900088417327,142,1.0
0.8495568248568475,0.4809298491048821,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3121131741821397,142,1.0
0.8469639182519018,0.48090700772468153,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3121131741821397,142,1.0
0.8443711556893732,0.48088416634459463,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31299734748010605,148,4.0
0.8430746303656633,0.4808727456544375,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31299734748010605,148,4.0
0.8417782490844274,0.48086132496439404,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31388152077807246,148,4.0
0.8391699299464221,0.4817989956410429,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31299734748010605,150,5.0
0.8378735486651294,0.48178757495099944,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31388152077807246,151,5.0
0.8365770233414764,0.4817761542608423,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31388152077807246,151,5.0
0.8352806420601837,0.48176473357079885,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31388152077807246,150,5.0
0.8339688482458882,0.48271382493749115,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31388152077807246,150,5.0
0.8326723229222353,0.482702404247334,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.31388152077807246,146,2.0
0.8313759416409425,0.48269098355729056,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3147656940760389,146,2.0
0.8300794163172895,0.48267966960258946,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3147656940760389,153,6.0
0.8274712412216445,0.4836173402792383,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3147656940760389,153,6.0
0.8248783346167556,0.4835944988991514,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3156498673740053,151,5.0
0.824862922083696,0.48455501095577347,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3147656940760389,147,3.0
0.8222700154788072,0.48453216957568657,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3156498673740053,147,3.0
0.8209736341975145,0.48452074888552943,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3156498673740053,147,3.0
0.8209582216645117,0.48548126094237887,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3147656940760389,147,3.0
0.818365315059566,0.4854584195621783,0.6000000000000005,0.5714285714285712,0.16666666666666669,0.3156498673740053,147,3.0
0.815757139963921,0.48639609023882713,0.6000000000000005,0.42857142857142794,0.16666666666666669,0.3156498673740053,131,0.0
0.8131642333589753,0.48637324885862654,0.6000000000000005,0.42857142857142794,0.16666666666666669,0.31653404067197166,131,0.0
0.8131488208259725,0.4873337609153623,0.6000000000000005,0.42857142857142794,0.16666666666666669,0.3156498673740053,131,0.0
0.8118522955023195,0.48732234022531884,0.6000000000000005,0.42857142857142794,0.16666666666666669,0.3156498673740053,134,0.0
0.8092441204067313,0.4882600109019677,0.6000000000000005,0.42857142857142794,0.16666666666666669,0.3156498673740053,134,0.0
0.806635801268726,0.48919768157850285,0.5,0.42857142857142794,0.16666666666666669,0.3156498673740053,136,0.0
0.8040274821307776,0.4901353522551517,0.5,0.42857142857142794,0.16666666666666669,0.3156498673740053,137,0.0
0.8027311008495417,0.49012393156510825,0.5,0.42857142857142794,0.16666666666666669,0.3156498673740053,128,0.0
0.8014193070352462,0.49107302293168686,0.5,0.42857142857142794,0.16666666666666669,0.3156498673740053,128,0.0
0.8001227817115932,0.4910616022416434,0.5,0.42857142857142794,0.16666666666666669,0.3156498673740053,128,0.0
0.7988109878972978,0.4920106936083357,0.5,0.42857142857142794,0.16666666666666669,0.3156498673740053,130,0.0
0.7974991940829455,0.4929597849751417,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,125,0.0
0.794890874944997,0.49389745565167686,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,125,0.0
0.7935790811307015,0.49484654701836917,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,131,0.0
0.7922671432740458,0.49579563838506147,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,131,0.0
0.7909707619927531,0.495784217695018,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,129,0.0
0.7896589681784008,0.4967333090617103,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,129,0.0
0.7883624428547478,0.4967218883715532,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,129,0.0
0.7870506490404523,0.49767097973835916,0.5,0.42857142857142794,0.16666666666666669,0.3147656940760389,129,0.0
0.7857388552261568,0.4986200711049378,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,129,0.0
0.7831305360882084,0.49955774178158663,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,141,1.0
0.7818187422739697,0.5005068331482789,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,141,1.0
0.7792104231359644,0.5014445038249278,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,140,0.0
0.7779140418546717,0.5014330831347706,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,139,0.0
0.7752903101837205,0.5033312658682689,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,139,0.0
0.7713701972314198,0.5052180279114964,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,142,1.0
0.7687618780934713,0.5061556985880316,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,144,1.0
0.7661382904648804,0.5080537745860738,0.5,0.42857142857142794,0.16666666666666669,0.31299734748010605,142,1.0
0.7648417651412274,0.5080423538960304,0.5,0.42857142857142794,0.16666666666666669,0.31388152077807246,147,3.0
0.7648263526082246,0.5090028659527661,0.5,0.42857142857142794,0.16666666666666669,0.31299734748010605,147,3.0
0.7622181775125796,0.509940536629415,0.5,0.42857142857142794,0.16666666666666669,0.31299734748010605,147,3.0
0.7582980645603357,0.5118272986726424,0.40000000000000036,0.42857142857142794,0.16666666666666669,0.31299734748010605,147,3.0
0.7569861267036799,0.5127763900394484,0.40000000000000036,0.42857142857142794,0.16666666666666669,0.3121131741821397,151,5.0
0.7556897454223872,0.5127649693492913,0.40000000000000036,0.42857142857142794,0.16666666666666669,0.31299734748010605,151,5.0
0.7556743328893845,0.5137254814061407,0.40000000000000036,0.42857142857142794,0.16666666666666669,0.3121131741821397,151,5.0
0.7543778075657315,0.5137140607160973,0.40000000000000036,0.42857142857142794,0.16666666666666669,0.31299734748010605,147,3.0
0.7517542199370837,0.5156122434493682,0.40000000000000036,0.42857142857142794,0.16666666666666669,0.3121131741821397,147,3.0
0.7491459007991921,0.516549914126017,0.40000000000000036,0.2857142857142856,0.16666666666666669,0.3121131741821397,144,1.0
0.7478341069848966,0.5174990054927093,0.40000000000000036,0.2857142857142856,0.16666666666666669,0.3121131741821397,149,4.0
0.7465221691282409,0.5184480968594016,0.40000000000000036,0.2857142857142856,0.16666666666666669,0.3121131741821397,149,4.0
0.7452257878468913,0.5184366761693582,0.40000000000000036,0.2857142857142856,0.16666666666666669,0.3121131741821397,149,4.0
0.7426020561759401,0.5203348589027428,0.40000000000000036,0.2857142857142856,0.0,0.3121131741821397,147,3.0
0.7413056748946474,0.5203234382125856,0.40000000000000036,0.2857142857142856,0.0,0.3121131741821397,147,3.0
0.7412902623616446,0.5212839502694351,0.40000000000000036,0.2857142857142856,0.0,0.3121131741821397,147,3.0
0.7386819432236962,0.5222216209459702,0.40000000000000036,0.2857142857142856,0.0,0.3121131741821397,147,3.0
0.7373855619424035,0.5222102002559268,0.40000000000000036,0.2857142857142856,0.0,0.31299734748010605,150,5.0
0.7360737681280511,0.5231591848871631,0.40000000000000036,0.2857142857142856,0.0,0.3121131741821397,150,5.0
0.7347772428043982,0.5231478709325756,0.40000000000000036,0.2857142857142856,0.0,0.31299734748010605,154,6.0
0.7321536551758072,0.5250459469305042,0.40000000000000036,0.2857142857142856,0.0,0.31299734748010605,154,6.0
0.7308571298521542,0.5250345262403471,0.40000000000000036,0.2857142857142856,0.0,0.31299734748010605,154,6.0
0.7282335422235064,0.5269327089738454,0.3000000000000007,0.2857142857142856,0.0,0.31299734748010605,154,6.0
0.725625223085558,0.5278703796503805,0.3000000000000007,0.2857142857142856,0.0,0.31299734748010605,154,6.0
0.7230169039476095,0.5288080503270294,0.3000000000000007,0.2857142857142856,0.0,0.31388152077807246,155,6.0
0.7217051101333709,0.5297571416937217,0.3000000000000007,0.2857142857142856,0.0,0.31299734748010605,155,6.0
0.7190813784624197,0.5316553244271063,0.3000000000000007,0.2857142857142856,0.0,0.31299734748010605,157,6.0
0.7177849971810701,0.5316439037370628,0.3000000000000007,0.2857142857142856,0.0,0.31388152077807246,158,6.0
0.7151766780431217,0.532581574413598,0.3000000000000007,0.2857142857142856,0.0,0.31388152077807246,158,6.0
0.7151612655101189,0.5335420864704474,0.3000000000000007,0.2857142857142856,0.0,0.31299734748010605,158,6.0
0.7138648842288262,0.5335306657802903,0.3000000000000007,0.2857142857142856,0.0,0.31388152077807246,158,6.0
0.711241152557875,0.5354288485136749,0.3000000000000007,0.2857142857142856,0.0,0.31388152077807246,158,6.0
0.7086328334198697,0.5363665191903237,0.3000000000000007,0.2857142857142856,0.0,0.31388152077807246,142,1.0
0.7073210396055742,0.537315610557016,0.3000000000000007,0.42857142857142794,0.0,0.31388152077807246,142,1.0
0.7047127204676258,0.5382531744982089,0.3000000000000007,0.42857142857142794,0.0,0.3147656940760389,136,0.0
0.7034163391863331,0.5382418605435078,0.3000000000000007,0.42857142857142794,0.0,0.3147656940760389,136,0.0
0.7034009266533303,0.5392022658649012,0.3000000000000007,0.42857142857142794,0.0,0.31388152077807246,134,0.0
0.7020891328390348,0.5401513572315935,0.3000000000000007,0.42857142857142794,0.0,0.31388152077807246,134,0.0
0.7007926075153819,0.5401399365414363,0.3000000000000007,0.42857142857142794,0.0,0.3147656940760389,134,0.0
0.6994962262340323,0.5401285158513929,0.3000000000000007,0.42857142857142794,0.0,0.3156498673740053,134,0.0
0.6981844324197368,0.5410776072180852,0.3000000000000007,0.42857142857142794,0.0,0.3156498673740053,134,0.0
